stkcd,stknm,year,province,region_name,city,indnm,sub_ind,rd_high,rd_me,innov_qual1,innov_qual2,hr_struct,human_cap,oper_eff,tech_dens,profit,growth_exp,de_involution_index,de_involution_index_calc
528,柳工,2022,广西壮族自治区,西部地区,柳州市,专用设备制造业,纺织、服装和皮革加工专用设备制造,0.035402906,0.095948569,1,0,0.053372149,17.9293,0.6404,0.035847,0.0244,-0.077385,0.4853566,0.48704905141391586
528,柳工,2023,广西壮族自治区,西部地区,柳州市,专用设备制造业,纺织、服装和皮革加工专用设备制造,0.038047577,0.117827499,1,0,0.055034284,19.7606,0.6195,0.03116,0.0342,0.039252,0.496056,0.4975156041288003
530,冰山冷热,2017,辽宁省,东部地区,大连市,通用设备制造业,文化、办公用机械制造,0.0451,0.155272306,1,1,0.035341831,21.744,0.3923,0.02561,0.0984,0.168708,1.041962,1.046490710595857
530,冰山冷热,2018,辽宁省,东部地区,大连市,通用设备制造业,文化、办公用机械制造,0.038535374,0.157108722,1,1,0.037037037,22.928,0.3515,0.026403,0.057,-0.054647,1.000978,1.0014482152191215
530,冰山冷热,2019,辽宁省,东部地区,大连市,通用设备制造业,文化、办公用机械制造,0.035086187,0.159924147,1,1,0.039823009,24.6342,0.3302,0.025616,0.047,-0.068265,1.015631,1.0147077367797883
530,冰山冷热,2020,辽宁省,东部地区,大连市,通用设备制造业,文化、办公用机械制造,0.033221769,0.107760354,1,1,0.030156815,13.8874,0.3082,0.025599,0.0132,-0.057092,0.8436441,0.8423498404147834
530,冰山冷热,2021,辽宁省,东部地区,大连市,通用设备制造业,文化、办公用机械制造,0.031241388,0.122334004,1,1,0.030583501,15.5173,0.366,0.024861,-0.1317,0.209545,0.8553116,0.8547006855086727
530,冰山冷热,2022,辽宁省,东部地区,大连市,通用设备制造业,文化、办公用机械制造,0.026543568,0.141797961,1,1,0.033364226,23.677,0.4338,0.02211,0.0069,0.384776,0.9502801,0.9521310951358649
530,冰山冷热,2023,辽宁省,东部地区,大连市,通用设备制造业,文化、办公用机械制造,0.034092133,0.129539672,1,1,0.033541522,20.4828,0.611,0.025794,0.0112,0.664639,0.9781596,0.9810851900435282
538,云南白药,2017,云南省,西部地区,昆明市,医药制造业,化学药品制剂制造,0.00670461052,0.084518929,1,0,0.041596335,17.19,0.93,0.011529,0.1288,0.084958,0.4873749,0.49601070941958825
538,云南白药,2018,云南省,西部地区,昆明市,医药制造业,化学药品制剂制造,0.01006077108,0.08812593,1,0,0.041522062,18.7119,0.9197,0.010265,0.1232,0.098443,0.4879588,0.48988935239454195
538,云南白药,2019,云南省,西部地区,昆明市,医药制造业,化学药品制剂制造,0.00953685924,0.092072871,1,0,0.041851305,25.9677,0.7413,0.010842,0.1407,0.110695,0.5284214,0.5321882901391936
538,云南白药,2020,云南省,西部地区,昆明市,医药制造业,化学药品制剂制造,0.01112828224,0.102078465,1,0,0.043660066,27.5068,0.6244,0.009691,0.1683,0.103763,0.5316095,0.5334308482321828
538,云南白药,2021,云南省,西部地区,昆明市,医药制造业,化学药品制剂制造,0.01178409108,0.130671078,1,0,0.051275992,28.5118,0.6766,0.013368,0.0769,0.110899,0.5304666,0.5320227337631702
538,云南白药,2022,云南省,西部地区,昆明市,医药制造业,化学药品制剂制造,0.011613708359999999,0.147021979,1,0,0.062635235,31.3208,0.691,0.011084,0.0778,0.003147,0.5547294,0.5582195716170072
538,云南白药,2023,云南省,西部地区,昆明市,医药制造业,化学药品制剂制造,0.01015895092,0.059655875,1,0,0.064183835,41.353,0.7303,0.010847,0.1054,0.071884,0.5742882,0.5773748438845762
541,佛山照明,2017,广东省,东部地区,佛山市,电气机械及器材制造业,照明器具制造,0.033678021,0.02823325,1,0,0.0,8.353,0.6454,0.027405,0.1963,0.12884,0.3243529,0.32612068238409897
541,佛山照明,2018,广东省,东部地区,佛山市,电气机械及器材制造业,照明器具制造,0.0367166,0.072882824,1,0,0.0,8.0338,0.6751,0.030909,0.0997,0.000465,0.3262801,0.32761492532033387
541,佛山照明,2019,广东省,东部地区,佛山市,电气机械及器材制造业,照明器具制造,0.041663275,0.083808513,1,0,0.084736772,9.3099,0.5675,0.027178,0.0909,-0.122142,0.4523443,0.4537609609451654
541,佛山照明,2020,广东省,东部地区,佛山市,电气机械及器材制造业,照明器具制造,0.043044597,0.108135422,1,0,0.004421425,9.7691,0.5097,0.020036,0.086,0.122046,0.3467064,0.34705072605800336
541,佛山照明,2021,广东省,东部地区,佛山市,电气机械及器材制造业,照明器具制造,0.048758237,0.132012491,1,0,0.006999031,9.9112,0.5239,0.028009,0.056,0.274446,0.3791666,0.3800247607646784
541,佛山照明,2022,广东省,东部地区,佛山市,电气机械及器材制造业,照明器具制造,0.057503446,0.148941122,1,0,0.014428671,12.1875,0.7012,0.022252,0.0401,0.835435,0.5112959,0.5143161816036697
541,佛山照明,2023,广东省,东部地区,佛山市,电气机械及器材制造业,照明器具制造,0.059020063,0.141725208,1,0,0.016500572,12.9491,0.5622,0.025661,0.0425,0.033942,0.4085525,0.4100056751397791
547,航天发展,2017,福建省,东部地区,福州市,计算机、通信和其他电子设备制造业,计算机外围设备制造,0.118759496,0.401939655,1,0,0.202047414,16.8104,0.3228,0.036093,0.1263,0.150743,1.108829,1.111875957556713
547,航天发展,2018,福建省,东部地区,福州市,计算机、通信和其他电子设备制造业,计算机外围设备制造,0.123540945,0.341266468,1,0,0.200594985,17.452,0.4157,0.038026,0.1395,0.496127,1.102933,1.1061275791646263
547,航天发展,2019,福建省,东部地区,福州市,计算机、通信和其他电子设备制造业,计算机外围设备制造,0.139386318,0.407566638,1,0,0.214531384,19.874,0.4014,0.040171,0.1756,0.148888,1.152704,1.156522762697598
547,航天发展,2020,福建省,东部地区,福州市,计算机、通信和其他电子设备制造业,计算机外围设备制造,0.131263196,0.420239475,1,0,0.20818849,17.8623,0.3652,0.039479,0.1956,0.05132,1.098121,1.0990842081318464
547,航天发展,2021,福建省,东部地区,福州市,计算机、通信和其他电子设备制造业,计算机外围设备制造,0.130138212,0.400068564,1,0,0.224545766,22.5861,0.3194,0.045556,0.1513,-0.004982,1.127772,1.130527201874595
547,航天发展,2022,福建省,东部地区,福州市,计算机、通信和其他电子设备制造业,计算机外围设备制造,0.13165569,0.471108304,1,0,0.236501421,23.6437,0.2489,0.039923,0.018,-0.156489,1.09125,1.0939243738182696
547,航天发展,2023,福建省,东部地区,福州市,计算机、通信和其他电子设备制造业,计算机外围设备制造,0.30536745,0.541949414,1,0,0.502159161,26.2696,0.1356,0.041636,-0.88578,-0.477416,1.617854,1.6206154184922932
559,万向钱潮,2017,浙江省,东部地区,杭州市,汽车制造业,汽车车身、挂车制造,0.04366185,0.112921522,1,0,0.011962463,13.5232,0.968,0.016846,0.0828,0.034158,0.4812766,0.4883891065457685
559,万向钱潮,2018,浙江省,东部地区,杭州市,汽车制造业,汽车车身、挂车制造,0.045151407,0.10231823,1,0,0.019178082,13.7246,0.9638,0.016211,0.0659,0.018633,0.4739236,0.47602483837490595
559,万向钱潮,2019,浙江省,东部地区,杭州市,汽车制造业,汽车车身、挂车制造,0.046203464,0.090524535,1,0,0.026589316,15.0475,0.879,0.012764,0.0516,-0.068735,0.4467646,0.4509775256640674
559,万向钱潮,2020,浙江省,东部地区,杭州市,汽车制造业,汽车车身、挂车制造,0.043337786,0.084536082,1,0,0.023529412,14.5705,0.7909,0.011446,0.0408,0.028407,0.4339033,0.43476825919292106
559,万向钱潮,2021,浙江省,东部地区,杭州市,汽车制造业,汽车车身、挂车制造,0.034805959,0.08780304,1,0,0.021730938,16.3347,0.8865,0.012608,0.049,0.31617,0.4400894,0.4408498764823551
559,万向钱潮,2022,浙江省,东部地区,杭州市,汽车制造业,汽车车身、挂车制造,0.0378512,0.070212065,1,0,0.014284145,14.9213,0.7784,0.011717,0.0583,-0.021448,0.3608997,0.36288158139541116
559,万向钱潮,2023,浙江省,东部地区,杭州市,汽车制造业,汽车车身、挂车制造,0.038108584,0.074949585,1,0,0.014116065,15.9807,0.7229,0.010668,0.0574,0.033668,0.3555562,0.3572112679706807
581,威孚高科,2017,江苏省,东部地区,无锡市,汽车制造业,汽车整车制造,0.043396149,0.209203474,1,0,0.038625023,27.4976,0.481,0.016837,0.2936,0.40397,0.7305056,0.7417015895341129
581,威孚高科,2018,江苏省,东部地区,无锡市,汽车制造业,汽车整车制造,0.046236989,0.200833032,1,0,0.044186889,28.4387,0.4242,0.015551,0.2828,-0.032782,0.6393299,0.6413574705199752
581,威孚高科,2019,江苏省,东部地区,无锡市,汽车制造业,汽车整车制造,0.047576039,0.187465539,1,0,0.049807021,28.243,0.3917,0.017973,0.2621,0.007187,0.6335765,0.6352260543378262
581,威孚高科,2020,江苏省,东部地区,无锡市,汽车制造业,汽车整车制造,0.041337193,0.203006124,1,0,0.059565782,30.2161,0.5022,0.016614,0.2191,0.466678,0.7288717,0.7312997060900681
581,威孚高科,2021,江苏省,东部地区,无锡市,汽车制造业,汽车整车制造,0.043516181,0.2082397,1,0,0.062734082,33.263,0.4947,0.015752,0.1936,0.061985,0.6655861,0.6678493027222562
581,威孚高科,2022,江苏省,东部地区,无锡市,汽车制造业,汽车整车制造,0.045679921,0.2092036,1,0,0.083375785,28.8922,0.4506,0.017092,0.015,-0.069636,0.6140032,0.6165324051325449
581,威孚高科,2023,江苏省,东部地区,无锡市,汽车制造业,汽车整车制造,0.060205771,0.218440702,1,0,0.094113561,33.0192,0.3919,0.017266,0.1725,-0.128558,0.6474628,0.6485503582051743
597,东北制药,2017,辽宁省,东部地区,沈阳市,医药制造业,卫生材料及医药用品制造,0.021792102,0.109301752,1,0,0.03034789,9.553,0.557,0.069602,0.0162,0.179036,0.4828194,0.4849604981643036
597,东北制药,2018,辽宁省,东部地区,沈阳市,医药制造业,卫生材料及医药用品制造,0.027263685,0.11450581,1,0,0.031074553,10.4801,0.6693,0.059618,0.027,0.315379,0.5081125,0.5096393007726205
597,东北制药,2019,辽宁省,东部地区,沈阳市,医药制造业,卫生材料及医药用品制造,0.017065566,0.118834654,1,0,0.031561462,14.275,0.6777,0.055483,0.0207,0.100923,0.4962368,0.4987654513142124
597,东北制药,2020,辽宁省,东部地区,沈阳市,医药制造业,卫生材料及医药用品制造,0.017039366,0.114444298,1,0,0.031584512,13.8342,0.5978,0.056145,0.0015,-0.101671,0.4622441,0.4629673686708354
597,东北制药,2021,辽宁省,东部地区,沈阳市,医药制造业,卫生材料及医药用品制造,0.018530932,0.111940299,1,0,0.032385244,15.3037,0.6427,0.049453,0.0117,0.103024,0.4614385,0.46231155816210395
597,东北制药,2022,辽宁省,东部地区,沈阳市,医药制造业,卫生材料及医药用品制造,0.017604969,0.113235733,1,0,0.033910965,15.3818,0.6528,0.051191,0.0405,0.0815,0.4741419,0.47577238970648195
597,东北制药,2023,辽宁省,东部地区,沈阳市,医药制造业,卫生材料及医药用品制造,0.01679525,0.12407467,1,0,0.03572578,17.3129,0.5669,0.044637,0.0456,-0.064227,0.4405055,0.44085131247955545
623,吉林敖东,2017,吉林省,中部地区,延边朝鲜族自治州,医药制造业,中成药生产,0.031621811,0.053118472,1,0,0.011638317,20.3331,0.17354400000000003,0.013669,0.4324359999999999,0.087724,0.4014045,0.406584773290469
623,吉林敖东,2018,吉林省,中部地区,延边朝鲜族自治州,医药制造业,中成药生产,0.037204883,0.063633973,1,0,0.009729161,14.621,0.157612,0.013601,0.2782,0.116672,0.2955676,0.29644020038013813
623,吉林敖东,2019,吉林省,中部地区,延边朝鲜族自治州,医药制造业,中成药生产,0.052579622,0.060295221,1,0,0.009757318,11.3237,0.138528,0.012067,0.3956319999999998,-0.070906,0.2575625,0.2585912132416111
623,吉林敖东,2020,吉林省,中部地区,延边朝鲜族自治州,医药制造业,中成药生产,0.042975758,0.055804572,1,0,0.00896459,8.9646,0.156164,0.012044,0.4173359999999993,-0.270928,0.1991306,0.19839714162658018
623,吉林敖东,2021,吉林省,中部地区,延边朝鲜族自治州,医药制造业,中成药生产,0.050824137,0.054628225,1,0,0.010622155,9.3999,0.15438,0.012372,0.45131199999999944,0.023144,0.2493701,0.25091348998367113
623,吉林敖东,2022,吉林省,中部地区,延边朝鲜族自治州,医药制造业,中成药生产,0.045328541,0.051491017,1,0,0.008520096,9.1482,0.149152,0.011712,0.44516799999999945,0.245011,0.2421741,0.24305667170915596
623,吉林敖东,2023,吉林省,中部地区,延边朝鲜族自治州,医药制造业,中成药生产,0.041200765,0.051186681,1,0,0.008324478,9.6328,0.12928800000000001,0.013492,0.37795199999999984,0.202535,0.220788,0.22172772723882953
625,长安汽车,2017,重庆市,西部地区,重庆市,汽车制造业,汽车整车制造,0.045380577,0.183376769,1,0,0.052889775,18.7709,0.7526,0.038143,0.0901,0.018713,0.6676791,0.6755528231208531
625,长安汽车,2018,重庆市,西部地区,重庆市,汽车制造业,汽车整车制造,0.057666815,0.214327347,1,0,0.068306087,20.7533,0.6643,0.053677,0.0109,-0.171398,0.7306395,0.7329317241929894
625,长安汽车,2019,重庆市,西部地区,重庆市,汽车制造业,汽车整车制造,0.0634382,0.212952889,1,0,0.064873246,18.1686,0.7388,0.053368,-0.0375,0.064813,0.7206379,0.7246748722949853
625,长安汽车,2020,重庆市,西部地区,重庆市,汽车制造业,汽车整车制造,0.048976827,0.164673185,1,0,0.051143977,20.0122,0.7739,0.040905,0.0389,0.197893,0.6717793,0.6738095440772691
625,长安汽车,2021,重庆市,西部地区,重庆市,汽车制造业,汽车整车制造,0.045908886,0.171260956,1,0,0.054424654,23.953,0.8204,0.032392,0.0343,0.243318,0.6548233,0.656402219211128
625,长安汽车,2022,重庆市,西部地区,重庆市,汽车制造业,汽车整车制造,0.046826176,0.18415163,1,0,0.062619481,27.9652,0.8616,0.030445,0.0639,0.153231,0.6956349,0.6996862873061034
625,长安汽车,2023,重庆市,西部地区,重庆市,汽车制造业,汽车整车制造,0.059535275,0.223384979,1,0,0.08905267,28.2527,0.9,0.079116,0.0628,0.247787,0.8824683,0.8864641464430126
636,风华高科,2017,广东省,东部地区,肇庆市,计算机、通信和其他电子设备制造业,应用电视设备及其他广播电视设备制造,0.039049646,0.109899955,1,0,0.006122144,11.0784,0.5173,0.019393,0.0781,0.209362,0.3808295,0.38304459534955015
636,风华高科,2018,广东省,东部地区,肇庆市,计算机、通信和其他电子设备制造业,应用电视设备及其他广播电视设备制造,0.038661595,0.108071949,1,0,0.006243496,13.5306,0.685,0.015768,0.2246,0.365109,0.4300102,0.4318851381937617
636,风华高科,2019,广东省,东部地区,肇庆市,计算机、通信和其他电子设备制造业,应用电视设备及其他广播电视设备制造,0.043823929,0.193490933,1,0,0.007124352,14.2169,0.469,0.014721,0.1057,-0.280998,0.3760979,0.37731741110495653
636,风华高科,2020,广东省,东部地区,肇庆市,计算机、通信和其他电子设备制造业,应用电视设备及其他广播电视设备制造,0.053315454,0.17199946,1,0,0.009180505,13.7804,0.549,0.027603,0.086,0.315442,0.4937965,0.49507279331748116
636,风华高科,2021,广东省,东部地区,肇庆市,计算机、通信和其他电子设备制造业,应用电视设备及其他广播电视设备制造,0.058325408,0.139106403,1,0,0.020727775,15.8808,0.5157,0.020805,0.1881,0.166917,0.4550613,0.4566845296301647
636,风华高科,2022,广东省,东部地区,肇庆市,计算机、通信和其他电子设备制造业,应用电视设备及其他广播电视设备制造,0.058165877,0.151613778,1,0,0.023189585,16.5479,0.2908,0.018075,0.0876,-0.233653,0.3699347,0.3706929338217987
636,风华高科,2023,广东省,东部地区,肇庆市,计算机、通信和其他电子设备制造业,应用电视设备及其他广播电视设备制造,0.045742781,0.144650256,1,0,0.020350963,13.8036,0.269,0.01826,0.0429,0.089702,0.3373515,0.337927943508473
651,格力电器,2017,广东省,东部地区,珠海市,电气机械及器材制造业,电线、电缆、光缆及电工器材制造,0.067697307,0.18442187,1,0,0.13944756,11.2196,0.7464,0.016767,0.1518,0.369187,0.7755352,0.7802190887758175
651,格力电器,2018,广东省,东部地区,珠海市,电气机械及器材制造业,电线、电缆、光缆及电工器材制造,0.036686114,0.132972973,1,0,0.157454955,12.4421,0.8499,0.020716,0.1331,0.336084,0.7282259,0.7302016605173427
651,格力电器,2019,广东省,东部地区,珠海市,电气机械及器材制造业,电线、电缆、光缆及电工器材制造,0.030336204,0.160401144,1,0,0.200245368,13.8016,0.7419,0.018749,0.1253,0.000151,0.7467163,0.7494009881880538
651,格力电器,2020,广东省,东部地区,珠海市,电气机械及器材制造业,电线、电缆、光缆及电工器材制造,0.036943082,0.172217458,1,0,0.214682199,14.6115,0.5984,0.021053,0.1325,-0.151165,0.7631676,0.7627715300498967
